
Freq,          Trans,        Phase,         Return,       Delay,       VSWR,         Zin,           Zangle,
 Hz:            dB:          degrees:        dB:          secs:        v/v:          ohms:          degrees:

16788.04      -6.999208E-02 -.1037587     -41.91127     1.716809E-08  1.01618       50.80898      -1.658244E-03 
16982.44      -6.999213E-02 -.1049602     -41.91127     1.716809E-08  1.01618       50.80898      -1.677444E-03 
17179.08      -6.999217E-02 -.1061756     -41.91128     1.716809E-08  1.01618       50.80898      -1.696867E-03 
17378.01      -6.999222E-02 -.107405      -41.91129     1.716809E-08  1.016179      50.80898      -1.716514E-03 
17579.24      -6.999227E-02 -.1086487     -41.91129     1.716809E-08  1.016179      50.80897      -1.73639E-03  
17782.79      -6.999232E-02 -.1099068     -41.9113      1.716809E-08  1.016179      50.80897      -1.756495E-03 
17988.71      -6.999236E-02 -.1111795     -41.9113      1.716809E-08  1.016179      50.80897      -1.776833E-03 
18197.01      -6.999242E-02 -.1124668     -41.91131     1.716809E-08  1.016179      50.80897      -1.797406E-03 
18407.72      -6.999247E-02 -.1137692     -41.91132     1.716809E-08  1.016179      50.80897      -1.818218E-03 
18620.87      -6.999251E-02 -.1150865     -41.91132     1.716809E-08  1.016179      50.80897      -1.83927E-03  
18836.49      -6.999256E-02 -.1164192     -41.91133     1.716809E-08  1.016179      50.80897      -1.860567E-03 
19054.61      -6.999262E-02 -.1177673     -41.91133     1.716809E-08  1.016179      50.80897      -1.88211E-03  
19275.25      -6.999267E-02 -.1191309     -41.91134     1.716809E-08  1.016179      50.80897      -1.903902E-03 
19498.45      -6.999272E-02 -.1205104     -41.91135     1.716809E-08  1.016179      50.80897      -1.925947E-03 
19724.23      -6.999277E-02 -.1219058     -41.91135     1.716809E-08  1.016179      50.80897      -1.948246E-03 
19952.62      -6.999283E-02 -.1233175     -41.91136     1.716809E-08  1.016179      50.80897      -1.970805E-03 
20183.66      -6.999288E-02 -.1247454     -41.91137     1.716809E-08  1.016179      50.80896      -1.993624E-03 
20417.38      -6.999294E-02 -.1261899     -41.91137     1.716809E-08  1.016179      50.80896      -2.016707E-03 
20653.8       -.069993      -.1276511     -41.91138     1.716809E-08  1.016179      50.80896      -2.040058E-03 
20892.96      -6.999306E-02 -.1291292     -41.91139     1.716809E-08  1.016179      50.80896      -2.063679E-03 
21134.89      -6.999311E-02 -.1306245     -41.9114      1.716809E-08  1.016179      50.80896      -2.087574E-03 
21379.62      -6.999317E-02 -.132137      -41.9114      1.716809E-08  1.016179      50.80896      -2.111745E-03 
21627.19      -6.999323E-02 -.1336671     -41.91141     1.71681E-08   1.016179      50.80896      -2.136196E-03 
21877.62      -6.999329E-02 -.1352149     -41.91142     1.71681E-08   1.016179      50.80896      -2.16093E-03  
22130.95      -6.999335E-02 -.1367806     -41.91143     1.71681E-08   1.016179      50.80896      -2.18595E-03  
22387.21      -6.999341E-02 -.1383645     -41.91143     1.71681E-08   1.016179      50.80896      -2.21126E-03  
22646.44      -6.999347E-02 -.1399667     -41.91144     1.71681E-08   1.016179      50.80896      -2.236863E-03 
22908.68      -6.999353E-02 -.1415874     -41.91145     1.71681E-08   1.016179      50.80896      -2.262763E-03 
23173.95      -6.999359E-02 -.1432269     -41.91146     1.71681E-08   1.016179      50.80896      -2.288962E-03 
23442.29      -6.999366E-02 -.1448854     -41.91146     1.71681E-08   1.016179      50.80896      -2.315465E-03 
23713.74      -6.999373E-02 -.1465631     -41.91147     1.71681E-08   1.016179      50.80896      -2.342274E-03 
23988.33      -6.999379E-02 -.1482602     -41.91148     1.71681E-08   1.016179      50.80895      -2.369395E-03 
24266.1       -6.999385E-02 -.149977      -41.91149     1.71681E-08   1.016179      50.80895      -2.396828E-03 
24547.09      -6.999392E-02 -.1517136     -41.9115      1.71681E-08   1.016179      50.80895      -2.42458E-03  
24831.33      -6.999399E-02 -.1534704     -41.91151     1.71681E-08   1.016179      50.80895      -2.452653E-03 
25118.87      -6.999405E-02 -.1552475     -41.91151     1.71681E-08   1.016179      50.80895      -2.481051E-03 
25409.73      -6.999413E-02 -.1570452     -41.91152     1.71681E-08   1.016179      50.80895      -2.509777E-03 
25703.96      -.0699942     -.1588637     -41.91153     1.71681E-08   1.016179      50.80895      -2.538836E-03 
26001.6       -6.999427E-02 -.1607032     -41.91154     1.71681E-08   1.016179      50.80895      -2.568232E-03 
26302.68      -6.999434E-02 -.1625641     -41.91155     1.71681E-08   1.016179      50.80894      -2.597968E-03 
26607.25      -6.999441E-02 -.1644465     -41.91156     1.71681E-08   1.016179      50.80894      -2.628048E-03 
26915.35      -6.999449E-02 -.1663507     -41.91157     1.71681E-08   1.016179      50.80894      -2.658477E-03 
27227.01      -6.999456E-02 -.1682769     -41.91158     1.71681E-08   1.016179      50.80894      -2.689257E-03 
27542.29      -6.999464E-02 -.1702255     -41.91159     1.71681E-08   1.016179      50.80894      -2.720394E-03 
27861.21      -6.999471E-02 -.1721966     -41.9116      1.71681E-08   1.016179      50.80894      -2.751892E-03 
28183.83      -6.999478E-02 -.1741906     -41.91161     1.71681E-08   1.016179      50.80894      -2.783754E-03 
28510.18      -6.999487E-02 -.1762076     -41.91162     1.71681E-08   1.016179      50.80894      -2.815985E-03 
28840.31      -6.999494E-02 -.178248      -41.91162     1.71681E-08   1.016179      50.80894      -2.848589E-03 
29174.27      -6.999502E-02 -.180312      -41.91164     1.71681E-08   1.016179      50.80894      -2.881571E-03 
29512.09      -6.999511E-02 -.1823999     -41.91165     1.71681E-08   1.016179      50.80894      -2.914935E-03 
29853.83      -6.999519E-02 -.184512      -41.91166     1.71681E-08   1.016179      50.80894      -2.948684E-03 
30199.52      -6.999527E-02 -.1866485     -41.91167     1.71681E-08   1.016179      50.80893      -2.982825E-03 
30549.21      -6.999535E-02 -.1888098     -41.91168     1.71681E-08   1.016179      50.80893      -3.017361E-03 
30902.96      -6.999543E-02 -.1909961     -41.91169     1.71681E-08   1.016179      50.80893      -3.052296E-03 
31260.79      -6.999552E-02 -.1932078     -41.9117      1.71681E-08   1.016179      50.80893      -3.087636E-03 
31622.78      -.0699956     -.195445      -41.91171     1.71681E-08   1.016179      50.80893      -3.123385E-03 
31988.95      -6.999569E-02 -.1977082     -41.91172     1.71681E-08   1.016179      50.80893      -3.159548E-03 
32359.37      -6.999578E-02 -.1999975     -41.91173     1.71681E-08   1.016179      50.80893      -3.19613E-03  
32734.07      -6.999587E-02 -.2023134     -41.91174     1.71681E-08   1.016179      50.80893      -3.233135E-03 
33113.11      -6.999596E-02 -.2046561     -41.91175     1.71681E-08   1.016179      50.80893      -3.270568E-03 
33496.54      -6.999605E-02 -.2070259     -41.91177     1.71681E-08   1.016179      50.80893      -3.308435E-03 
33884.41      -6.999614E-02 -.2094231     -41.91178     1.71681E-08   1.016179      50.80892      -3.34674E-03  
34276.78      -6.999624E-02 -.2118481     -41.91179     1.71681E-08   1.016178      50.80892      -3.385488E-03 
34673.68      -6.999633E-02 -.2143012     -41.9118      1.71681E-08   1.016178      50.80892      -3.424686E-03 
35075.19      -6.999642E-02 -.2167827     -41.91182     1.71681E-08   1.016178      50.80892      -3.464337E-03 
35481.34      -6.999652E-02 -.2192929     -41.91183     1.71681E-08   1.016178      50.80892      -3.504447E-03 
35892.2       -6.999663E-02 -.2218322     -41.91184     1.71681E-08   1.016178      50.80892      -3.545021E-03 
36307.8       -6.999672E-02 -.2244009     -41.91185     1.71681E-08   1.016178      50.80891      -3.586065E-03 
36728.23      -6.999682E-02 -.2269994     -41.91187     1.71681E-08   1.016178      50.80891      -3.627584E-03 
37153.52      -6.999692E-02 -.2296279     -41.91188     1.71681E-08   1.016178      50.80891      -3.669584E-03 
37583.74      -6.999703E-02 -.2322869     -41.91189     1.71681E-08   1.016178      50.80891      -3.71207E-03  
38018.94      -6.999713E-02 -.2349766     -41.9119      1.71681E-08   1.016178      50.80891      -3.755048E-03 
38459.18      -6.999724E-02 -.2376975     -41.91192     1.71681E-08   1.016178      50.80891      -3.798523E-03 
38904.52      -6.999734E-02 -.2404499     -41.91193     1.71681E-08   1.016178      50.80891      -3.842502E-03 
39355.01      -6.999744E-02 -.2432342     -41.91195     1.71681E-08   1.016178      50.80891      -3.886989E-03 
39810.72      -6.999756E-02 -.2460507     -41.91196     1.71681E-08   1.016178      50.8089       -3.931992E-03 
40271.7       -6.999767E-02 -.2488998     -41.91197     1.71681E-08   1.016178      50.8089       -3.977515E-03 
40738.03      -6.999778E-02 -.251782      -41.91199     1.71681E-08   1.016178      50.8089       -4.023566E-03 
41209.75      -6.999789E-02 -.2546975     -41.912       1.71681E-08   1.016178      50.8089       -4.070149E-03 
41686.94      -.069998      -.2576467     -41.91201     1.716811E-08  1.016178      50.8089       -4.117272E-03 
42169.65      -6.999812E-02 -.2606301     -41.91203     1.716811E-08  1.016178      50.8089       -4.164941E-03 
42657.95      -6.999823E-02 -.2636481     -41.91204     1.716811E-08  1.016178      50.8089       -4.213161E-03 
43151.91      -6.999835E-02 -.266701      -41.91206     1.716811E-08  1.016178      50.80889      -4.261939E-03 
43651.58      -6.999847E-02 -.2697892     -41.91208     1.716811E-08  1.016178      50.80889      -4.311282E-03 
44157.04      -6.999859E-02 -.2729132     -41.91209     1.716811E-08  1.016178      50.80889      -4.361196E-03 
44668.36      -6.999872E-02 -.2760735     -41.91211     1.716811E-08  1.016178      50.80889      -4.411689E-03 
45185.59      -6.999884E-02 -.2792702     -41.91212     1.716811E-08  1.016178      50.80889      -4.462765E-03 
45708.82      -6.999896E-02 -.2825041     -41.91214     1.716811E-08  1.016178      50.80888      -4.514433E-03 
46238.1       -6.999909E-02 -.2857753     -41.91216     1.716811E-08  1.016178      50.80888      -4.566698E-03 
46773.52      -6.999922E-02 -.2890844     -41.91217     1.716811E-08  1.016178      50.80888      -4.619569E-03 
47315.13      -6.999935E-02 -.2924318     -41.91219     1.716811E-08  1.016178      50.80888      -4.673052E-03 
47863.01      -6.999948E-02 -.295818      -41.9122      1.716811E-08  1.016178      50.80888      -4.727154E-03 
48417.24      -6.999961E-02 -.2992435     -41.91222     1.716811E-08  1.016178      50.80888      -4.781882E-03 
48977.88      -6.999975E-02 -.3027085     -41.91224     1.716811E-08  1.016178      50.80887      -4.837243E-03 
49545.02      -6.999988E-02 -.3062137     -41.91226     1.716811E-08  1.016178      50.80887      -4.893245E-03 
50118.72      -7.000002E-02 -.3097595     -41.91227     1.716811E-08  1.016178      50.80887      -4.949896E-03 
50699.07      -7.000016E-02 -.3133464     -41.91229     1.716811E-08  1.016178      50.80887      -5.007202E-03 
51286.14      -.0700003     -.3169748     -41.91231     1.716811E-08  1.016178      50.80886      -5.065172E-03 
51880         -7.000044E-02 -.3206452     -41.91233     1.716811E-08  1.016178      50.80886      -5.123812E-03 
52480.75      -7.000058E-02 -.3243581     -41.91235     1.716811E-08  1.016178      50.80886      -5.183131E-03 
53088.45      -7.000073E-02 -.328114      -41.91236     1.716811E-08  1.016177      50.80886      -5.243137E-03 
53703.18      -7.000088E-02 -.3319134     -41.91238     1.716811E-08  1.016177      50.80886      -5.303838E-03 
54325.03      -7.000103E-02 -.3357567     -41.9124      1.716811E-08  1.016177      50.80886      -5.36524E-03  
54954.09      -7.000118E-02 -.3396446     -41.91242     1.716811E-08  1.016177      50.80885      -5.427354E-03 
55590.43      -7.000133E-02 -.3435775     -41.91244     1.716811E-08  1.016177      50.80885      -5.490187E-03 
56234.13      -7.000148E-02 -.347556      -41.91246     1.716811E-08  1.016177      50.80885      -5.553747E-03 
56885.29      -7.000164E-02 -.3515805     -41.91248     1.716812E-08  1.016177      50.80885      -5.618042E-03 
57543.99      -.0700018     -.3556516     -41.9125      1.716812E-08  1.016177      50.80885      -5.683082E-03 
58210.32      -7.000196E-02 -.3597698     -41.91253     1.716812E-08  1.016177      50.80884      -5.748875E-03 
58884.37      -7.000212E-02 -.3639358     -41.91254     1.716812E-08  1.016177      50.80884      -5.815429E-03 
59566.21      -7.000228E-02 -.36815       -41.91257     1.716812E-08  1.016177      50.80884      -5.882753E-03 
60255.96      -7.000244E-02 -.3724129     -41.91259     1.716812E-08  1.016177      50.80883      -5.950856E-03 
60953.69      -7.000262E-02 -.3767253     -41.91261     1.716812E-08  1.016177      50.80883      -6.019748E-03 
61659.5       -7.000279E-02 -.3810875     -41.91263     1.716812E-08  1.016177      50.80883      -6.089437E-03 
62373.48      -7.000296E-02 -.3855003     -41.91265     1.716812E-08  1.016177      50.80883      -6.159932E-03 
63095.73      -7.000313E-02 -.3899642     -41.91267     1.716812E-08  1.016177      50.80883      -6.231244E-03 
63826.35      -.0700033     -.3944798     -41.9127      1.716812E-08  1.016177      50.80882      -6.303381E-03 
64565.42      -7.000348E-02 -.3990477     -41.91272     1.716812E-08  1.016177      50.80882      -6.376352E-03 
65313.05      -7.000366E-02 -.4036684     -41.91275     1.716812E-08  1.016177      50.80882      -6.450168E-03 
66069.34      -7.000384E-02 -.4083427     -41.91277     1.716812E-08  1.016177      50.80882      -6.524839E-03 
66834.39      -7.000402E-02 -.4130711     -41.91279     1.716812E-08  1.016177      50.80881      -6.600373E-03 
67608.3       -7.000421E-02 -.4178542     -41.91282     1.716812E-08  1.016177      50.80881      -6.676782E-03 
68391.16      -.0700044     -.4226928     -41.91284     1.716812E-08  1.016177      50.80881      -6.754075E-03 
69183.09      -7.000459E-02 -.4275873     -41.91286     1.716813E-08  1.016177      50.8088       -6.832263E-03 
69984.2       -7.000478E-02 -.4325386     -41.91289     1.716813E-08  1.016176      50.8088       -6.911356E-03 
70794.58      -7.000498E-02 -.4375471     -41.91292     1.716813E-08  1.016176      50.8088       -6.991363E-03 
71614.34      -7.000518E-02 -.4426137     -41.91294     1.716813E-08  1.016176      50.8088       -7.072297E-03 
72443.59      -7.000537E-02 -.4477389     -41.91297     1.716813E-08  1.016176      50.80879      -7.154167E-03 
73282.45      -7.000557E-02 -.4529235     -41.91299     1.716813E-08  1.016176      50.80879      -7.236985E-03 
74131.02      -7.000578E-02 -.4581681     -41.91302     1.716813E-08  1.016176      50.80878      -7.320761E-03 
74989.42      -7.000599E-02 -.4634735     -41.91305     1.716813E-08  1.016176      50.80878      -7.405506E-03 
75857.76      -.0700062     -.4688402     -41.91307     1.716813E-08  1.016176      50.80878      -7.491232E-03 
76736.15      -7.000641E-02 -.4742692     -41.91311     1.716813E-08  1.016176      50.80878      -7.577951E-03 
77624.71      -7.000662E-02 -.4797609     -41.91313     1.716814E-08  1.016176      50.80877      -7.665672E-03 
78523.56      -7.000684E-02 -.4853163     -41.91316     1.716814E-08  1.016176      50.80877      -7.754409E-03 
79432.82      -7.000706E-02 -.490936      -41.91319     1.716814E-08  1.016176      50.80877      -7.844172E-03 
80352.61      -7.000728E-02 -.4966208     -41.91322     1.716814E-08  1.016176      50.80876      -7.934975E-03 
81283.05      -.0700075     -.5023714     -41.91325     1.716814E-08  1.016176      50.80876      -8.026829E-03 
82224.27      -7.000773E-02 -.5081887     -41.91328     1.716814E-08  1.016176      50.80875      -8.119745E-03 
83176.38      -7.000796E-02 -.5140732     -41.91331     1.716814E-08  1.016176      50.80875      -8.213736E-03 
84139.52      -.0700082     -.5200259     -41.91334     1.716814E-08  1.016176      50.80875      -8.308815E-03 
85113.8       -7.000843E-02 -.5260475     -41.91337     1.716814E-08  1.016176      50.80875      -8.404993E-03 
86099.38      -7.000867E-02 -.5321389     -41.9134      1.716814E-08  1.016176      50.80874      -8.502285E-03 
87096.36      -.0700089     -.5383008     -41.91343     1.716815E-08  1.016176      50.80874      -8.600703E-03 
88104.89      -7.000915E-02 -.544534      -41.91346     1.716815E-08  1.016175      50.80873      -8.70026E-03  
89125.09      -.0700094     -.5508394     -41.9135      1.716815E-08  1.016175      50.80873      -8.800968E-03 
90157.12      -7.000965E-02 -.5572179     -41.91353     1.716815E-08  1.016175      50.80873      -8.902841E-03 
91201.09      -7.000989E-02 -.5636702     -41.91356     1.716815E-08  1.016175      50.80872      -9.005893E-03 
92257.14      -7.001016E-02 -.5701972     -41.9136      1.716815E-08  1.016175      50.80872      -9.110138E-03 
93325.43      -7.001041E-02 -.5767998     -41.91363     1.716815E-08  1.016175      50.80871      -9.215589E-03 
94406.09      -7.001068E-02 -.5834788     -41.91367     1.716816E-08  1.016175      50.80871      -9.322259E-03 
95499.26      -7.001094E-02 -.5902352     -41.9137      1.716816E-08  1.016175      50.8087       -9.430164E-03 
96605.09      -7.001121E-02 -.5970698     -41.91374     1.716816E-08  1.016175      50.8087       -9.539317E-03 
97723.72      -7.001147E-02 -.6039835     -41.91377     1.716816E-08  1.016175      50.8087       -9.649733E-03 
98855.31      -7.001175E-02 -.6109774     -41.91381     1.716816E-08  1.016175      50.80869      -9.761428E-03 
100000        -7.001203E-02 -.6180522     -41.91385     1.716816E-08  1.016175      50.80869      -9.874413E-03 
101157.9      -7.001231E-02 -.6252089     -41.91388     1.716817E-08  1.016175      50.80868      -9.988706E-03 
102329.3      -7.001259E-02 -.6324485     -41.91392     1.716817E-08  1.016175      50.80868      -1.010432E-02 
103514.2      -7.001288E-02 -.6397719     -41.91396     1.716817E-08  1.016174      50.80867      -1.022127E-02 
104712.9      -7.001317E-02 -.6471801     -41.914       1.716817E-08  1.016174      50.80867      -1.033958E-02 
105925.4      -7.001346E-02 -.6546742     -41.91404     1.716817E-08  1.016174      50.80866      -1.045925E-02 
107151.9      -7.001376E-02 -.662255      -41.91408     1.716817E-08  1.016174      50.80866      -1.058031E-02 
108392.7      -7.001407E-02 -.6699235     -41.91412     1.716818E-08  1.016174      50.80865      -1.070277E-02 
109647.8      -7.001437E-02 -.677681      -41.91416     1.716818E-08  1.016174      50.80865      -1.082665E-02 
110917.5      -7.001468E-02 -.6855282     -41.9142      1.716818E-08  1.016174      50.80864      -1.095196E-02 
112201.8      -7.001499E-02 -.6934662     -41.91425     1.716818E-08  1.016174      50.80864      -1.107871E-02 
113501.1      -.0700153     -.7014962     -41.91429     1.716819E-08  1.016174      50.80863      -1.120694E-02 
114815.4      -7.001562E-02 -.7096192     -41.91433     1.716819E-08  1.016174      50.80863      -1.133665E-02 
116144.9      -7.001594E-02 -.7178362     -41.91437     1.716819E-08  1.016174      50.80862      -1.146785E-02 
117489.8      -7.001627E-02 -.7261484     -41.91442     1.716819E-08  1.016174      50.80862      -1.160058E-02 
118850.2      -7.001661E-02 -.7345569     -41.91446     1.716819E-08  1.016173      50.80861      -1.173484E-02 
120226.4      -7.001694E-02 -.7430626     -41.91451     1.71682E-08   1.016173      50.80861      -1.187066E-02 
121618.6      -7.001728E-02 -.7516669     -41.91455     1.71682E-08   1.016173      50.8086       -1.200804E-02 
123026.9      -7.001762E-02 -.7603709     -41.9146      1.71682E-08   1.016173      50.80859      -1.214701E-02 
124451.5      -7.001797E-02 -.7691756     -41.91465     1.71682E-08   1.016173      50.80859      -.0122876     
125892.5      -7.001832E-02 -.7780823     -41.9147      1.716821E-08  1.016173      50.80858      -.0124298     
127350.3      -7.001868E-02 -.787092      -41.91474     1.716821E-08  1.016173      50.80857      -1.257365E-02 
128825        -7.001904E-02 -.7962062     -41.91479     1.716821E-08  1.016173      50.80857      -1.271917E-02 
130316.7      -.0700194     -.8054259     -41.91484     1.716821E-08  1.016173      50.80856      -1.286637E-02 
131825.7      -7.001977E-02 -.8147523     -41.91489     1.716822E-08  1.016173      50.80856      -1.301527E-02 
133352.1      -7.002014E-02 -.8241867     -41.91494     1.716822E-08  1.016173      50.80855      -1.316589E-02 
134896.3      -7.002052E-02 -.8337304     -41.91499     1.716822E-08  1.016173      50.80854      -1.331826E-02 
136458.3      -.0700209     -.8433846     -41.91505     1.716823E-08  1.016172      50.80853      -1.347238E-02 
138038.4      -7.002129E-02 -.8531505     -41.9151      1.716823E-08  1.016172      50.80853      -1.362829E-02 
139636.8      -7.002168E-02 -.8630297     -41.91515     1.716823E-08  1.016172      50.80852      -.013786      
141253.8      -7.002208E-02 -.8730231     -41.91521     1.716823E-08  1.016172      50.80851      -1.394554E-02 
142889.4      -7.002248E-02 -.8831323     -41.91526     1.716824E-08  1.016172      50.80851      -1.410692E-02 
144544        -7.002288E-02 -.8933586     -41.91532     1.716824E-08  1.016172      50.8085       -1.427017E-02 
146217.7      -7.002329E-02 -.9037033     -41.91537     1.716825E-08  1.016172      50.80849      -.0144353     
147910.8      -7.002371E-02 -.9141677     -41.91543     1.716825E-08  1.016172      50.80848      -1.460234E-02 
149623.6      -7.002413E-02 -.9247533     -41.91549     1.716825E-08  1.016172      50.80848      -1.477132E-02 
151356.1      -7.002455E-02 -.9354615     -41.91555     1.716826E-08  1.016171      50.80847      -1.494225E-02 
153108.8      -7.002498E-02 -.9462938     -41.91561     1.716826E-08  1.016171      50.80846      -1.511515E-02 
154881.7      -7.002541E-02 -.9572514     -41.91567     1.716826E-08  1.016171      50.80845      -1.529005E-02 
156675.1      -7.002586E-02 -.9683359     -41.91573     1.716827E-08  1.016171      50.80844      -1.546698E-02 
158489.3      -.0700263     -.9795488     -41.91579     1.716827E-08  1.016171      50.80843      -1.564595E-02 
160324.5      -7.002676E-02 -.9908916     -41.91586     1.716828E-08  1.016171      50.80843      -1.582699E-02 
162181        -7.002721E-02 -1.002366     -41.91592     1.716828E-08  1.016171      50.80841      -1.601013E-02 
164059        -7.002767E-02 -1.013973     -41.91598     1.716828E-08  1.016171      50.80841      -1.619538E-02 
165958.7      -7.002814E-02 -1.025714     -41.91605     1.716829E-08  1.016171      50.8084       -1.638277E-02 
167880.4      -7.002862E-02 -1.037591     -41.91611     1.716829E-08  1.01617       50.80839      -1.657233E-02 
169824.4      -7.002909E-02 -1.049606     -41.91618     1.71683E-08   1.01617       50.80838      -1.676407E-02 
171790.8      -7.002958E-02 -1.06176      -41.91625     1.71683E-08   1.01617       50.80837      -1.695804E-02 
173780.1      -7.003007E-02 -1.074055     -41.91632     1.716831E-08  1.01617       50.80836      -1.715425E-02 
175792.4      -7.003057E-02 -1.086492     -41.91639     1.716831E-08  1.01617       50.80835      -1.735272E-02 
177827.9      -7.003107E-02 -1.099073     -41.91646     1.716832E-08  1.01617       50.80834      -1.755349E-02 
179887.1      -7.003158E-02 -1.1118       -41.91653     1.716832E-08  1.01617       50.80833      -1.775658E-02 
181970.1      -.0700321     -1.124674     -41.9166      1.716833E-08  1.01617       50.80832      -1.796202E-02 
184077.2      -7.003262E-02 -1.137697     -41.91668     1.716833E-08  1.016169      50.80831      -1.816983E-02 
186208.7      -7.003315E-02 -1.150871     -41.91675     1.716834E-08  1.016169      50.8083       -1.838004E-02 
188364.9      -7.003368E-02 -1.164198     -41.91683     1.716835E-08  1.016169      50.80829      -1.859268E-02 
190546.1      -7.003422E-02 -1.177679     -41.9169      1.716835E-08  1.016169      50.80828      -1.880778E-02 
192752.5      -7.003476E-02 -1.191316     -41.91698     1.716836E-08  1.016169      50.80827      -1.902537E-02 
194984.5      -7.003532E-02 -1.20511      -41.91706     1.716836E-08  1.016169      50.80825      -1.924547E-02 
197242.3      -7.003588E-02 -1.219065     -41.91714     1.716837E-08  1.016168      50.80824      -1.946811E-02 
199526.2      -7.003645E-02 -1.233181     -41.91722     1.716838E-08  1.016168      50.80823      -1.969332E-02 
201836.6      -7.003702E-02 -1.247461     -41.9173      1.716838E-08  1.016168      50.80822      -1.992114E-02 
204173.8      -.0700376     -1.261906     -41.91739     1.716839E-08  1.016168      50.8082       -2.015159E-02 
206538        -7.003819E-02 -1.276519     -41.91747     1.71684E-08   1.016168      50.80819      -.0203847     
208929.6      -7.003879E-02 -1.2913       -41.91756     1.716841E-08  1.016168      50.80818      -.0206205     
211348.9      -7.003939E-02 -1.306253     -41.91764     1.716841E-08  1.016168      50.80817      -2.085903E-02 
213796.2      -.07004       -1.321379     -41.91773     1.716842E-08  1.016167      50.80816      -2.110031E-02 
216271.9      -7.004061E-02 -1.33668      -41.91782     1.716843E-08  1.016167      50.80814      -2.134438E-02 
218776.2      -7.004124E-02 -1.352158     -41.91791     1.716844E-08  1.016167      50.80813      -2.159127E-02 
221309.5      -7.004187E-02 -1.367815     -41.918       1.716844E-08  1.016167      50.80811      -2.184101E-02 
223872.1      -7.004251E-02 -1.383654     -41.91809     1.716845E-08  1.016167      50.8081       -2.209364E-02 
226464.4      -7.004316E-02 -1.399677     -41.91819     1.716846E-08  1.016167      50.80809      -2.234918E-02 
229086.8      -7.004382E-02 -1.415884     -41.91828     1.716847E-08  1.016166      50.80807      -2.260768E-02 
231739.5      -7.004448E-02 -1.43228      -41.91838     1.716848E-08  1.016166      50.80806      -2.286916E-02 
234422.9      -7.004515E-02 -1.448865     -41.91848     1.716849E-08  1.016166      50.80804      -2.313366E-02 
237137.4      -7.004584E-02 -1.465642     -41.91858     1.71685E-08   1.016166      50.80803      -2.340121E-02 
239883.3      -7.004652E-02 -1.482614     -41.91868     1.71685E-08   1.016166      50.80801      -2.367185E-02 
242661        -7.004722E-02 -1.499782     -41.91878     1.716852E-08  1.016165      50.80799      -2.394562E-02 
245470.9      -7.004793E-02 -1.517149     -41.91888     1.716852E-08  1.016165      50.80798      -2.422255E-02 
248313.3      -7.004864E-02 -1.534717     -41.91899     1.716854E-08  1.016165      50.80796      -2.450268E-02 
251188.6      -7.004937E-02 -1.552488     -41.91909     1.716855E-08  1.016165      50.80795      -2.478603E-02 
254097.3      -.0700501     -1.570466     -41.9192      1.716856E-08  1.016165      50.80793      -2.507267E-02 
257039.6      -7.005084E-02 -1.588651     -41.91931     1.716857E-08  1.016164      50.80791      -2.536261E-02 
260016        -7.005159E-02 -1.607047     -41.91942     1.716858E-08  1.016164      50.80789      -2.565589E-02 
263026.8      -7.005235E-02 -1.625656     -41.91953     1.716859E-08  1.016164      50.80788      -2.595256E-02 
266072.5      -7.005312E-02 -1.644481     -41.91965     1.71686E-08   1.016164      50.80786      -2.625266E-02 
269153.5      -.0700539     -1.663524     -41.91977     1.716861E-08  1.016164      50.80784      -2.655621E-02 
272270.1      -7.005468E-02 -1.682787     -41.91988     1.716862E-08  1.016163      50.80782      -2.686328E-02 
275422.9      -7.005548E-02 -1.702273     -41.92        1.716864E-08  1.016163      50.8078       -2.717388E-02 
278612.1      -7.005629E-02 -1.721985     -41.92012     1.716865E-08  1.016163      50.80778      -2.748807E-02 
281838.3      -.0700571     -1.741925     -41.92025     1.716866E-08  1.016163      50.80776      -2.780589E-02 
285101.8      -7.005794E-02 -1.762096     -41.92037     1.716868E-08  1.016162      50.80774      -2.812736E-02 
288403.2      -7.005877E-02 -1.7825       -41.92049     1.716869E-08  1.016162      50.80772      -2.845256E-02 
291742.7      -7.005962E-02 -1.803141     -41.92062     1.71687E-08   1.016162      50.8077       -.0287815     
295120.9      -7.006048E-02 -1.824021     -41.92075     1.716872E-08  1.016162      50.80768      -2.911424E-02 
298538.3      -7.006135E-02 -1.845143     -41.92088     1.716873E-08  1.016161      50.80766      -2.945081E-02 
301995.2      -7.006223E-02 -1.866509     -41.92102     1.716875E-08  1.016161      50.80763      -2.979126E-02 
305492.1      -7.006312E-02 -1.888123     -41.92115     1.716876E-08  1.016161      50.80761      -3.013565E-02 
309029.5      -7.006402E-02 -1.909987     -41.92129     1.716878E-08  1.016161      50.80759      -.030484      
312607.9      -7.006493E-02 -1.932104     -41.92143     1.716879E-08  1.01616       50.80756      -3.083637E-02 
316227.8      -7.006586E-02 -1.954478     -41.92157     1.716881E-08  1.01616       50.80754      -.0311928     
319889.5      -7.006679E-02 -1.97711      -41.92171     1.716883E-08  1.01616       50.80751      -3.155334E-02 
323593.7      -7.006775E-02 -2.000004     -41.92186     1.716884E-08  1.01616       50.80749      -3.191804E-02 
327340.7      -.0700687     -2.023164     -41.92201     1.716886E-08  1.016159      50.80746      -3.228695E-02 
331131.1      -7.006968E-02 -2.046592     -41.92216     1.716888E-08  1.016159      50.80744      -.0326601     
